country_full_name,World Port Index Number,Region Name,name,Alternate Port Name,country,World Water Body,Liquified Natural Gas Terminal Depth (m),Harbor Size,Harbor_size_nr,Harbor Type,Harbor Use,y,x,Total_Harbor_size_nr,fraction
Canada,3860.0,Canada Lake Huron -- 3640,Owen Sound, ,CA,Lake Huron; Great Lakes,0.0,Small,1,River (Natural),Unknown,44.583333,-80.933333,99,0.010101010101010102
Canada,2970.0,Canada Lake Ontario -- 2820,Port Hope, ,CA,Lake Ontario; Great Lakes,0.0,Small,1,Coastal (Breakwater),Unknown,43.933333,-78.283333,99,0.010101010101010102
Canada,18150.0,Canada West Coast -- 18080,Vancouver, ,CA,Alaska-Canada coastal waters; North Pacific Ocean,0.0,Large,3,Coastal (Natural),Unknown,49.283333,-123.116667,99,0.030303030303030304
Canada,4290.0,Canada Lake Huron -- 3640,Sault Ste Marie, ,CA,Lake Superior; Great Lakes,0.0,Small,1,River (Natural),Unknown,46.516667,-84.35,99,0.010101010101010102
Canada,4030.0,Canada Lake Huron -- 3640,Parry Sound, ,CA,Lake Huron; Great Lakes,0.0,Small,1,Coastal (Natural),Unknown,45.333333,-80.033333,99,0.010101010101010102
Canada,18950.0,Canada West Coast -- 18080,Prince Rupert, ,CA,Alaska-Canada coastal waters; North Pacific Ocean,0.0,Medium,2,Coastal (Natural),Unknown,54.316667,-130.333333,99,0.020202020202020204
Canada,2520.0,Ottawa River -- 2270,Ottawa, ,CA,Lake Ontario; Great Lakes,0.0,Small,1,River (Natural),Unknown,45.433333,-75.7,99,0.010101010101010102
Canada,5210.0,Canada Lake Superior -- 5120,Thunder Bay,Fort William; Port Arthur,CA,Lake Superior; Great Lakes,0.0,Medium,2,Coastal (Breakwater),Unknown,48.4,-89.233333,99,0.020202020202020204
Canada,2110.0,Canada St Lawrence R -- 1930,La Baie (Port Alfred),Port Alfred,CA,Gulf of Saint Lawrence; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,48.333333,-70.883333,99,0.010101010101010102
Canada,6410.0,Nova Scotia Cont -- 6070,Liverpool (Brooklyn),Brooklyn,CA,North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,44.033333,-64.65,99,0.010101010101010102
Canada,6340.0,Nova Scotia Cont -- 6070,Halifax, ,CA,North Atlantic Ocean,0.0,Large,3,Coastal (Natural),Unknown,44.65,-63.583333,99,0.030303030303030304
Canada,18680.0,Canada West Coast -- 18080,Esquimalt Harbor, ,CA,Alaska-Canada coastal waters; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,48.433333,-123.433333,99,0.010101010101010102
Canada,18520.0,Canada West Coast -- 18080,Nanaimo, ,CA,Alaska-Canada coastal waters; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,49.166667,-123.933333,99,0.010101010101010102
Canada,18460.0,Canada West Coast -- 18080,Comox Harbor, ,CA,Alaska-Canada coastal waters; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,49.666667,-124.916667,99,0.010101010101010102
Canada,18100.0,Canada West Coast -- 18080,New Westminster, ,CA,Alaska-Canada coastal waters; North Pacific Ocean,0.0,Medium,2,River (Natural),Unknown,49.2,-122.916667,99,0.020202020202020204
Canada,5750.0,Prince Edward Island -- 5705,Charlottetown, ,CA,Gulf of Saint Lawrence; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,46.233333,-63.133333,99,0.010101010101010102
Canada,3900.0,Canada Lake Huron -- 3640,Collingwood, ,CA,Lake Huron; Great Lakes,0.0,Small,1,Coastal (Breakwater),Unknown,44.5,-80.233333,99,0.010101010101010102
Canada,3730.0,Canada Lake Huron -- 3640,Goderich, ,CA,Lake Huron; Great Lakes,0.0,Small,1,Coastal (Breakwater),Unknown,43.75,-81.733333,99,0.010101010101010102
Canada,2235.0,Canada St Lawrence R -- 1930,Montreal, ,CA,Lake Ontario; Great Lakes,0.0,Large,3,River (Natural),Unknown,45.516667,-73.55,99,0.030303030303030304
Canada,6470.0,Nova Scotia Cont -- 6070,Digby, ,CA,Bay of Fundy; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,44.616667,-65.766667,99,0.010101010101010102
Canada,6545.0,Nova Scotia Cont -- 6070,Canaport (St. John),St. John,CA,Bay of Fundy; North Atlantic Ocean,0.0,Large,3,Open Roadstead,Unknown,45.2,-65.983333,99,0.030303030303030304
Canada,2680.0,Canada St Lawrence R -- 2545,Lower Lakes Terminal,Johnstown,CA,Lake Ontario; Great Lakes,0.0,Small,1,River (Natural),Unknown,44.733333,-75.466667,99,0.010101010101010102
Canada,18670.0,Canada West Coast -- 18080,Victoria Harbor, ,CA,Alaska-Canada coastal waters; North Pacific Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,48.433333,-123.383333,99,0.020202020202020204
Canada,2980.0,Canada Lake Ontario -- 2820,Oshawa, ,CA,Lake Ontario; Great Lakes,0.0,Small,1,Coastal (Breakwater),Unknown,43.866667,-78.816667,99,0.010101010101010102
Canada,3250.0,Canada Lake Erie -- 3240,Port Colborne, ,CA,Lake Erie; Great Lakes,0.0,Small,1,Canal or Lake,Unknown,42.883333,-79.25,99,0.010101010101010102
Canada,3700.0,Canada Lake Huron -- 3640,Sarnia, ,CA,Lake Saint Clair; Great Lakes,0.0,Small,1,River (Natural),Unknown,42.983333,-82.416667,99,0.010101010101010102
Canada,2150.0,Canada St Lawrence R -- 1930,Riviere Du Loup,Fraserville,CA,Gulf of Saint Lawrence; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,47.833333,-69.516667,99,0.010101010101010102
Canada,3092.0,Canada Lake Ontario -- 2820,Thorold, ,CA,Lake Ontario; Great Lakes,0.0,Small,1,Canal or Lake,Unknown,43.083333,-79.716667,99,0.010101010101010102
Canada,2030.0,Canada St Lawrence R -- 1930,Rimouski, ,CA,Gulf of Saint Lawrence; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,48.45,-68.516667,99,0.010101010101010102
Canada,3390.0,Canada Lake Erie -- 3240,Windsor, ,CA,Lake Erie; Great Lakes,0.0,Medium,2,River (Natural),Unknown,42.316667,-83.033333,99,0.020202020202020204
Canada,18730.0,Canada West Coast -- 18080,Port Alberni, ,CA,Alaska-Canada coastal waters; North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,49.233333,-124.816667,99,0.010101010101010102
Canada,3000.0,Canada Lake Ontario -- 2820,Toronto, ,CA,Lake Ontario; Great Lakes,0.0,Medium,2,Coastal (Natural),Unknown,43.616667,-79.383333,99,0.020202020202020204
Canada,3710.0,Canada Lake Huron -- 3640,Point Edward, ,CA,Lake Huron; Great Lakes,0.0,Small,1,River (Natural),Unknown,43.0,-82.416667,99,0.010101010101010102
Canada,2210.0,Canada St Lawrence R -- 1930,Trois Rivieres,Three Rivers,CA,Gulf of Saint Lawrence; North Atlantic Ocean,0.0,Medium,2,River (Natural),Unknown,46.35,-72.55,99,0.020202020202020204
Canada,3070.0,Canada Lake Ontario -- 2820,Port Weller, ,CA,Lake Ontario; Great Lakes,0.0,Small,1,River (Tide Gates),Unknown,43.233333,-79.216667,99,0.010101010101010102
Canada,1955.0,Canada St Lawrence R -- 1930,Sept Iles,Seven Islands,CA,Gulf of Saint Lawrence; North Atlantic Ocean,0.0,Medium,2,River (Natural),Unknown,50.2,-66.383333,99,0.020202020202020204
Canada,3090.0,Canada Lake Ontario -- 2820,Welland, ,CA,Lake Erie; Great Lakes,0.0,Small,1,Canal or Lake,Unknown,43.0,-79.25,99,0.010101010101010102
Canada,2180.0,Canada St Lawrence R -- 1930,Quebec, ,CA,Gulf of Saint Lawrence; North Atlantic Ocean,0.0,Medium,2,River (Natural),Unknown,46.816667,-71.216667,99,0.020202020202020204
Canada,18340.0,Canada West Coast -- 18080,Powell River, ,CA,Alaska-Canada coastal waters; North Pacific Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,49.866667,-124.533333,99,0.010101010101010102
Canada,2220.0,Canada St Lawrence R -- 1930,Sorel, ,CA,Gulf of Saint Lawrence; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,46.05,-73.116667,99,0.010101010101010102
Canada,18820.0,Canada West Coast -- 18080,Port Alice, ,CA,North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,50.383333,-127.45,99,0.010101010101010102
Canada,5740.0,Prince Edward Island -- 5705,Georgetown, ,CA,Gulf of Saint Lawrence; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,46.183333,-62.533333,99,0.010101010101010102
Canada,3050.0,Canada Lake Ontario -- 2820,Hamilton, ,CA,Lake Ontario; Great Lakes,0.0,Medium,2,Coastal (Natural),Unknown,43.25,-79.85,99,0.020202020202020204
Canada,20498.0,Canada North Coast -- 20490,Bernard Harbor, ,CA,Northwest Passages; Arctic Ocean,0.0,Small,1,Coastal (Natural),Unknown,68.783333,-114.766667,99,0.010101010101010102
Canada,2990.0,Canada Lake Ontario -- 2820,Port Whitby, ,CA,Lake Ontario; Great Lakes,0.0,Small,1,Coastal (Breakwater),Unknown,43.85,-78.933333,99,0.010101010101010102
Canada,6000.0,Cape Breton Island -- 5860,Sydney, ,CA,North Atlantic Ocean,0.0,Medium,2,Coastal (Natural),Unknown,46.15,-60.2,99,0.020202020202020204
Canada,1957.0,Canada St Lawrence R -- 1930,Pointe Noire, ,CA,Gulf of Saint Lawrence; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,50.166667,-66.483333,99,0.010101010101010102
Canada,5770.0,Prince Edward Island -- 5705,Summerside, ,CA,Gulf of Saint Lawrence; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,46.4,-63.783333,99,0.010101010101010102
Canada,5800.0,Nova Scotia -- 5775,Pictou, ,CA,Gulf of Saint Lawrence; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,45.666667,-62.716667,99,0.010101010101010102
Canada,20493.0,Canada North Coast -- 20490,Paulatuk, ,CA,Amundsen Gulf; Northwest Passages; Arctic Ocean,0.0,Small,1,Coastal (Natural),Unknown,69.35,-124.083333,99,0.010101010101010102
Canada,3320.0,Canada Lake Erie -- 3240,Rondeau,Erieau,CA,Lake Erie; Great Lakes,0.0,Small,1,Coastal (Natural),Unknown,42.266667,-81.9,99,0.010101010101010102
Canada,2015.0,Canada St Lawrence R -- 1930,Baie Comeau,Baie Du Moulin,CA,Gulf of Saint Lawrence; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,49.233333,-68.133333,99,0.010101010101010102
Canada,6550.0,Nova Scotia Cont -- 6070,St John, ,CA,Bay of Fundy; North Atlantic Ocean,26.0,Medium,2,Coastal (Breakwater),Cargo,45.266667,-66.05,99,0.020202020202020204
Canada,3260.0,Canada Lake Erie -- 3240,Port Maitland, ,CA,Lake Erie; Great Lakes,0.0,Small,1,River (Basins),Unknown,42.85,-79.583333,99,0.010101010101010102
Canada,1714.0,Newfoundland S Coast -- 1680,Arnold's Cove, ,CA,North Atlantic Ocean,0.0,Small,1, ,Unknown,47.76479904,-53.9810655,99,0.010101010101010102
Canada,1786.0,Newfoundland Cont. -- 1780,Harbour Breton, ,CA,North Atlantic Ocean,0.0,Small,1, ,Fishing,47.48333333,-55.8,99,0.010101010101010102
Canada,1710.0,Newfoundland S Coast -- 1680,Argentia, ,CA,North Atlantic Ocean,0.0,Medium,2,Coastal (Natural),Unknown,47.3,-53.983333,99,0.020202020202020204
Canada,1670.0,Newfoundland  E Coast -- 1410,St John's, ,CA,North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,47.566667,-52.7,99,0.010101010101010102
Canada,1830.0,Newfoundland  W Coast -- 1800,Corner Brook, ,CA,Gulf of Saint Lawrence; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,48.95,-57.95,99,0.010101010101010102
Canada,1795.0,Newfoundland  W Coast -- 1800,Port Aux Basques, ,CA,North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,47.566667,-59.133333,99,0.010101010101010102
Canada,1611.0,Newfoundland  E Coast -- 1410,Clarenville, ,CA,North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Cargo,48.17515,-53.9591,99,0.010101010101010102
Canada,1715.0,Newfoundland S Coast -- 1680,Come By Chance Harbor, ,CA,North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,47.8,-54.016667,99,0.010101010101010102
Canada,1600.0,Newfoundland  E Coast -- 1410,Catalina Harbor, ,CA,North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Cargo,48.51611111,-53.07055556,99,0.010101010101010102
Caribbean Netherlands,11390.0,Saint Eustatius -- 11385,Oranjestad,Orange Baai; Orange Stad,BQ,Caribbean Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,17.483333,-62.983333,1,1.0
Chile,14760.0,Chile -- 14070,Iquique, ,CL,South Pacific Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,-20.2,-70.166667,14,0.07142857142857142
Chile,14660.0,Chile -- 14070,Antofagasta,Mejillones,CL,South Pacific Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,-23.65,-70.416667,14,0.14285714285714285
Chile,14670.0,Chile -- 14070,Mejillones, ,CL,South Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,-23.1,-70.466667,14,0.07142857142857142
Chile,14400.0,Chile -- 14070,Coronel, ,CL,South Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,-37.033333,-73.166667,14,0.07142857142857142
Chile,14420.0,Chile -- 14070,Talcahuano, ,CL,South Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,-36.7,-73.1,14,0.07142857142857142
Chile,14720.0,Chile -- 14070,Tocopilla, ,CL,South Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,-22.083333,-70.233333,14,0.07142857142857142
Chile,14270.0,Chile -- 14070,Puerto Montt, ,CL,South Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,-41.483333,-72.966667,14,0.07142857142857142
Chile,14500.0,Chile -- 14070,Bahia De Valparaiso, ,CL,South Pacific Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,-33.033333,-71.616667,14,0.14285714285714285
Chile,14340.0,Chile -- 14070,Bahia De Valdivia, ,CL,South Pacific Ocean,0.0,Small,1,River (Natural),Unknown,-39.8,-73.25,14,0.07142857142857142
Chile,14470.0,Chile -- 14070,Puerto San Antonio, ,CL,South Pacific Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,-33.583333,-71.616667,14,0.07142857142857142
Chile,14800.0,Chile -- 14070,Rada De Arica, ,CL,South Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,-18.466667,-70.333333,14,0.07142857142857142
Chile,14100.0,Chile -- 14070,Rada Punta Arenas,Magallanes,CL,South Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,-53.166667,-70.9,14,0.07142857142857142
China,60010.0,China Continued -- 59850,Wu Hu, ,CN,East China Sea; North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,31.333333,118.366667,58,0.017241379310344827
China,60250.0,China Continued -- 59850,Dalian,Dairen; Dalian; Dalian Wan; Ta Cien; Ta Lien,CN,Yellow Sea; North Pacific Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,38.916667,121.666667,58,0.05172413793103448
China,59974.0,China Continued -- 59850,Changshu, ,CN,East China Sea; North Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,31.766667,120.95,58,0.017241379310344827
China,57872.0,China -- 57855,Zhangzhou, ,CN,Taiwan Strait; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,24.683333,118.15,58,0.017241379310344827
China,57830.0,China -- 57815,Guangzhou,Canton; Kuaung Fhou,CN,South China Sea; North Pacific Ocean,0.0,Medium,2,River (Natural),Unknown,23.116667,113.233333,58,0.034482758620689655
China,57745.0,China -- 57740,Fang-Cheng, ,CN,Gulf of Tonkin; South China Sea; North Pacific Ocean,0.0,Medium,2,River (Natural),Unknown,21.75,108.35,58,0.034482758620689655
China,59991.0,China Continued -- 59850,Nantong, ,CN,East China Sea; North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,32.0,120.8,58,0.017241379310344827
China,60170.0,China Continued -- 59850,Longkou Gang,Lungkow,CN,Bo Hai; Yellow Sea; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,37.633333,120.283333,58,0.017241379310344827
China,57822.0,China -- 57815,Huangpu, ,CN,South China Sea; North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,23.083333,113.416667,58,0.017241379310344827
China,57862.0,China -- 57855,Chaozhou,Sanbaimen,CN,South China Sea; North Pacific Ocean,0.0,Medium,2,Coastal (Natural),Unknown,23.616667,117.083333,58,0.034482758620689655
China,59985.0,China Continued -- 59850,Jiangyin, ,CN,East China Sea; North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,31.916667,120.233333,58,0.017241379310344827
China,59986.0,China Continued -- 59850,Changzhou, ,CN,East China Sea; North Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,31.966667,119.983333,58,0.017241379310344827
China,59987.0,China Continued -- 59850,Gaogang,Taizhou,CN,East China Sea; North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,32.283333,119.85,58,0.017241379310344827
China,59988.0,China Continued -- 59850,Yangzhou, ,CN,East China Sea; North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,32.266667,119.433333,58,0.017241379310344827
China,57857.0,China -- 57855,Yantian, ,CN,South China Sea; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,22.583333,114.266667,58,0.017241379310344827
China,60140.0,China Continued -- 59850,Qingdao Gang,Tsingtao,CN,Yellow Sea; North Pacific Ocean,0.0,Large,3,Open Roadstead,Unknown,36.033333,120.266667,58,0.05172413793103448
China,57874.0,China -- 57855,Quanzhou, ,CN,Taiwan Strait; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,24.883333,118.6,58,0.017241379310344827
China,59990.0,China Continued -- 59850,Zhangjiangang, ,CN,East China Sea; North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,31.966667,120.4,58,0.017241379310344827
China,57777.0,China -- 57740,Shekou,Chiwan,CN,South China Sea; North Pacific Ocean,0.0,Medium,2,Coastal (Natural),Unknown,22.466667,113.866667,58,0.034482758620689655
China,59995.0,China Continued -- 59850,Zhenjiang,Chinkiang,CN,East China Sea; North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,32.216667,119.433333,58,0.017241379310344827
China,57770.0,China -- 57740,Zhanjiang,Fort Bayard; Hsi Ying; Tsamkong,CN,South China Sea; North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,21.2,110.4,58,0.017241379310344827
China,59963.0,China Continued -- 59850,Zhapu,Chapu; Hangzhou,CN,East China Sea; North Pacific Ocean,0.0,Small,1,Open Roadstead,Unknown,30.583333,121.083333,58,0.017241379310344827
China,60150.0,China Continued -- 59850,Weihai, ,CN,Yellow Sea; North Pacific Ocean,0.0,Medium,2,Coastal (Natural),Unknown,37.5,122.1,58,0.034482758620689655
China,57768.0,China -- 57740,Basuo,Dongfong,CN,Gulf of Tonkin; South China Sea; North Pacific Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,19.1,108.616667,58,0.017241379310344827
China,59940.0,China Continued -- 59850,Ningbo, ,CN,East China Sea; North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,29.883333,121.55,58,0.017241379310344827
China,57775.0,China -- 57740,Lon Shui Terminal, ,CN,South China Sea; North Pacific Ocean,0.0,Large,3,Open Roadstead,Unknown,20.833333,115.683333,58,0.05172413793103448
China,60130.0,China Continued -- 59850,Lianyungang,Laoyao; Yuntai,CN,Yellow Sea; North Pacific Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,34.733333,119.45,58,0.017241379310344827
China,60060.0,China Continued -- 59850,Hankow,Wu Han,CN,East China Sea; North Pacific Ocean,0.0,Medium,2,River (Natural),Unknown,30.583333,114.283333,58,0.034482758620689655
China,57825.0,China -- 57815,Huangpuxingang, ,CN,South China Sea; North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,23.05,113.5,58,0.017241379310344827
China,57864.0,China -- 57855,Dongshan, ,CN,South China Sea; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,23.75666667,117.505,58,0.017241379310344827
China,57870.0,China -- 57855,Xiamen,Amoy,CN,Taiwan Strait; North Pacific Ocean,0.0,Medium,2,River (Natural),Unknown,24.45,118.066667,58,0.034482758620689655
China,59910.0,China Continued -- 59850,Wenzhou,Yung Chia,CN,East China Sea; North Pacific Ocean,0.0,Medium,2,River (Natural),Unknown,28.016667,120.65,58,0.034482758620689655
China,57860.0,China -- 57855,Shan T Ou,Swanton; Swatou,CN,South China Sea; North Pacific Ocean,0.0,Small,1,River (Natural),Unknown,23.366667,116.683333,58,0.017241379310344827
China,59970.0,China Continued -- 59850,Shanghai,Shanghai,CN,East China Sea; North Pacific Ocean,0.0,Large,3,River (Natural),Unknown,31.216667,121.5,58,0.05172413793103448
China,60190.0,China Continued -- 59850,Tianjin Xin Gang,Tien Ching; Tientsin,CN,Bo Hai; Yellow Sea; North Pacific Ocean,0.0,Large,3,River (Natural),Unknown,38.966667,117.833333,58,0.05172413793103448
China,60200.0,China Continued -- 59850,Qinhuangdao,Chin Huang Tao; Chin Wangtao; Qinhuangdao,CN,Bo Hai; Yellow Sea; North Pacific Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,39.933333,119.616667,58,0.034482758620689655
China,60220.0,China Continued -- 59850,Yingkou,Newchwang,CN,Bo Hai; Yellow Sea; North Pacific Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,40.683333,122.233333,58,0.017241379310344827
China,60160.0,China Continued -- 59850,Yantai,Chefoo; Chin Fou,CN,Yellow Sea; North Pacific Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,37.55,121.45,58,0.017241379310344827
China,59960.0,China Continued -- 59850,Zhoushan,Dinghai,CN,East China Sea; North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,30.0,122.1,58,0.017241379310344827
Christmas Island,50910.0,Christmas Island -- 50900,Flying Fish Cove, ,CX,Indian Ocean,0.0,Medium,2,Coastal (Natural),Unknown,-10.416667,105.7,2,1.0
Colombia,15370.0,Colombia West Coast -- 15350,Buenaventura, ,CO,North Pacific Ocean,0.0,Small,1,Coastal (Natural),Unknown,3.883333,-77.066667,12,0.08333333333333333
Colombia,11908.0,Colombia North Coast -- 11860,El Bosque, ,CO,Caribbean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,10.4,-75.533333,12,0.08333333333333333
Colombia,11905.0,Colombia North Coast -- 11860,Mamonal, ,CO,Caribbean Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,10.316667,-75.516667,12,0.08333333333333333
Colombia,11934.0,Colombia North Coast -- 11860,Puerto Prodeco,Puerto Zuniga,CO,Caribbean Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,11.15,-74.216667,12,0.08333333333333333
Colombia,11900.0,Colombia North Coast -- 11860,Covenas,Covenas Offshore Tanker Terminal,CO,Caribbean Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,9.416667,-75.683333,12,0.08333333333333333
Colombia,11930.0,Colombia North Coast -- 11860,Barranquilla, ,CO,Caribbean Sea; North Atlantic Ocean,0.0,Medium,2,River (Natural),Unknown,10.966667,-74.766667,12,0.16666666666666666
Colombia,11940.0,Colombia North Coast -- 11860,Santa Marta, ,CO,Caribbean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,11.25,-74.216667,12,0.08333333333333333
Colombia,11910.0,Colombia North Coast -- 11860,Cartagena, ,CO,Caribbean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Natural),Unknown,10.416667,-75.533333,12,0.16666666666666666
